UTCTime       Week    GPSTime       Latitude      Longitude        H-Ell       X-ECEF       Y-ECEF       Z-ECEF   VX-ECEF   VY-ECEF   VZ-ECEF     VEast    VNorth       VUp VelBdyX VelBdyY VelBdyZ AccBdyX AccBdyY AccBdyZ           Roll          Pitch        Heading Q     SDX-ECEF     SDY-ECEF     SDZ-ECEF       SDEast      SDNorth     SDHeight         HdngSD     SD-VN     SD-VE     SD-VH         RollSD        PitchSD        AzStDev
         (sec)    (weeks)      (sec)          (deg)          (deg)          (m)          (m)          (m)          (m)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)   (m/s)   (m/s)   (m/s) (m/s^2) (m/s^2) (m/s^2)          (deg)          (deg)          (deg)            (m)          (m)          (m)          (m)          (m)          (m)          (deg)     (m/s)     (m/s)     (m/s)          (deg)          (deg)          (deg)
1739447640.300 2353.00000 388458.300  22.2930575507 114.1742057109        3.196 -2417865.431  5386478.883  2404470.861     0.009    -0.005     0.001    -0.006     0.004    -0.007  -0.006   0.004  -0.007  -0.024  -0.025   0.079  -4.6913297156   0.0482601679  -0.0814142828 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207761880     0.002     0.001     0.001   0.0034625498   0.0036996962   0.0000000000
1739447640.400 2353.00000 388458.400  22.2930575514 114.1742057081        3.196 -2417865.430  5386478.883  2404470.861     0.013    -0.004     0.001    -0.010     0.004    -0.008  -0.010   0.004  -0.007  -0.151   0.067   0.057  -4.6220503455   0.1229682464  -0.2477443371 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207754970     0.002     0.001     0.001   0.0034533956   0.0036916311   0.0000000000
1739447640.500 2353.00000 388458.500  22.2930575518 114.1742057013        3.196 -2417865.430  5386478.883  2404470.861     0.019     0.004     0.005    -0.019     0.006    -0.002  -0.019   0.006  -0.001  -0.016   0.052   0.052  -4.4508450146   0.1138896857  -0.4695847497 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207778178     0.002     0.001     0.001   0.0034519108   0.0036908367   0.0000000000
1739447640.600 2353.00000 388458.600  22.2930575594 114.1742056816        3.195 -2417865.428  5386478.883  2404470.861     0.024     0.002     0.007    -0.023     0.009    -0.005  -0.023   0.010  -0.003  -0.041  -0.024   0.060  -4.2740558806   0.0952427020  -0.6999828723 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207832884     0.002     0.001     0.001   0.0034582485   0.0036974621   0.0000000000
1739447640.700 2353.00000 388458.700  22.2930575645 114.1742056616        3.195 -2417865.426  5386478.883  2404470.862     0.018     0.004    -0.000    -0.018     0.001    -0.004  -0.018   0.002  -0.003  -0.022  -0.071  -0.227  -4.2227763043  -0.0096888541  -1.0797737328 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0207919925     0.002     0.001     0.001   0.0034722928   0.0037114192   0.0000000000
1739447640.800 2353.00000 388458.800  22.2930575662 114.1742056432        3.194 -2417865.423  5386478.883  2404470.861     0.023    -0.013    -0.002    -0.016     0.006    -0.021  -0.017   0.006  -0.019   0.146   0.048   0.033  -4.1871556240  -0.0610229140  -1.3240394470 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208034124     0.002     0.001     0.001   0.0034924261   0.0037311953   0.0000000000
1739447640.900 2353.00000 388458.900  22.2930575712 114.1742056417        3.192 -2417865.422  5386478.881  2404470.861    -0.011    -0.018     0.007     0.017     0.011    -0.009   0.017   0.011  -0.010   0.393   0.193   0.247  -4.0232349334  -0.0122525005  -1.4234049452 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208128691     0.002     0.001     0.001   0.0035073692   0.0037460106   0.0000000000
1739447641.000 2353.00000 388459.000  22.2930575860 114.1742056668        3.193 -2417865.425  5386478.880  2404470.863    -0.029    -0.004     0.020     0.028     0.015     0.015   0.029   0.015   0.013   0.047  -0.022  -0.133  -3.8469360393   0.1760183642  -1.3811552836 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208193194     0.002     0.001     0.001   0.0035141448   0.0037530656   0.0000000000
1739447641.100 2353.00000 388459.100  22.2930576077 114.1742056997        3.193 -2417865.428  5386478.878  2404470.865    -0.033    -0.033     0.026     0.043     0.031    -0.005   0.044   0.030  -0.008   0.207  -0.113  -0.180  -3.8374795920   0.4854446140  -1.0776357164 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208220370     0.002     0.001     0.001   0.0035115757   0.0037512055   0.0000000000
1739447641.200 2353.00000 388459.200  22.2930576269 114.1742057445        3.195 -2417865.432  5386478.877  2404470.868    -0.055     0.008     0.027     0.047     0.014     0.038   0.050   0.014   0.034  -0.152  -0.161   0.007  -4.1636333852   0.7565451440  -0.8298285400 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208210628     0.002     0.001     0.001   0.0035006164   0.0037412853   0.0000000000
